id,rfm_r,rfm_f,rfm_m
9807,17100,5,16747.04
9808,29364,2,32280.0
9809,28500,1,6990.0
9811,3732,29,127595.0
9812,30012,3,107610.0
9813,29172,3,21810.0
9814,1024,5,103881.0
9815,12428,2,18480.0
9816,26796,1,9990.0
9817,28380,2,89960.0
9819,32917,9,340694.64
9822,27972,3,83910.0
9826,32533,3,182910.0
9831,29316,1,45990.0
9832,24324,5,36740.1
9833,34357,2,35960.0
9837,28236,4,99940.0
9838,9455,18,364830.0
9840,35077,1,29990.0
9841,26676,3,47552.0
9843,29340,5,42670.0
9844,26028,3,19820.0
9846,30949,1,5990.0
9848,31213,7,236230.0
9850,33541,1,3990.0
9852,32989,1,6990.0
9853,32869,8,98240.0
9855,27564,4,117840.0
9856,25260,6,7913.0
9858,26340,4,59540.0
9859,36397,1,3992.0
9860,33205,36,1206448.0
9861,3780,5,39245.0
9862,34981,2,17380.0
9863,32485,5,5775.0
9864,31117,2,15960.0
9865,30757,16,723601.0
9866,34621,1,12990.0
9868,28860,2,259344.0
9869,27972,1,319.2
9870,31285,25,1142650.0
9871,36181,1,2990.0
9872,30253,1,19990.0
9873,18300,6,114720.0
9875,28884,2,15960.0
9878,27396,4,92940.0
9880,29196,6,9179.0
9881,27180,1,17990.0
9883,24900,16,903790.0
9885,28308,5,388710.0
9886,28020,1,6392.0
9887,32965,2,13980.0
9889,32989,3,91871.0
9890,27996,1,1990.0
9891,33493,1,12990.0
9893,32725,1,7990.0
9894,33853,1,3990.0
9896,30108,2,39560.0
9897,21996,8,56996.0
9898,32293,1,5790.0
9899,27276,3,44552.0
9900,31813,3,434880.0
9901,25212,7,109840.2
9902,34789,1,123316.2
9903,19452,5,56911.28
9904,2989,7,38844.0
9906,27948,1,699.0
9908,23724,5,61330.0
9909,34501,20,97800.0
9911,28164,5,65439.0
9913,26124,3,27250.0
9914,29460,5,107402.0
9915,33253,1,4990.0
9916,27972,4,20540.0
9918,25956,2,34630.0
9920,32917,2,48980.0
9922,5330,4,121956.0
9923,32149,4,136300.0
9924,30997,1,20990.0
9927,35485,2,21780.0
9929,34885,12,498149.0
9930,24828,3,20172.0
9932,30229,3,40710.0
9933,34021,1,4290.0
9935,12950,4,92506.4
9936,26292,3,71950.0
9937,34021,23,1075710.0
9938,32797,3,64710.0
9939,27060,2,93960.0
9941,30060,1,36393.0
9942,22956,4,21051.0
9943,27492,3,59114.0
9944,24852,7,195237.0
9945,28356,11,542050.0
9948,24564,25,695265.0
9949,16020,7,58130.0
9951,21588,6,131148.1
9952,17364,4,408965.3
9953,29172,3,43970.0
9955,25116,5,97290.0
9958,27012,8,158080.0
9960,17748,24,447351.1
9961,28884,3,59950.0
9962,42829,1,2990.0
9963,26772,5,224430.0
9965,21780,6,228157.0
9966,13288,4,33240.0
9967,31117,3,52410.0
9968,31021,2,33381.0
9969,31453,1,4990.0
9970,468,16,267465.6
9971,27660,4,93720.0
9972,1791,17,101246.0
9973,30565,2,26560.0
9974,32629,2,13980.0
9975,31789,1,8990.0
9976,20835,5,89388.25
9979,32869,1,15990.0
9980,26724,5,151701.0
9981,33109,1,15990.0
9982,26124,27,843571.37
9984,28812,7,130344.0
9986,28644,1,4090.0
9987,29388,2,56484.0
9988,33301,1,4990.0
9989,41581,1,399.0
9991,43549,1,259.0
9993,32821,1,12590.0
9994,23868,9,120385.5
10000,34357,1,19995.0
10001,28164,1,2290.0
10004,29892,1,17990.0
10005,31093,8,359402.0
10007,29604,3,33879.4
10008,27756,1,3490.0
10010,7865,7,162597.0
10011,32629,2,33564.0
10012,5556,41,2004579.0
10013,27972,35,1781116.7
10014,29340,1,4990.0
10015,30253,10,400480.0
10019,27612,4,42940.0
10020,33277,1,33990.0
10021,22644,19,951304.0
10022,27444,2,49960.0
10023,26916,5,13783.0
10025,29868,1,17990.0
10026,30901,1,29990.0
10027,38701,1,87990.0
10030,27564,4,49501.06
10031,30733,6,115100.0
10032,24204,5,69500.0
10033,32293,1,7790.0
10034,32245,6,100982.0
10035,28284,12,398439.97
10036,34525,3,49950.0
10037,32341,1,28990.0
10038,29148,1,4990.0
10039,31381,14,1047510.0
10040,25044,13,942326.64
10041,32917,1,29990.0
10042,6804,18,89232.0
10044,28812,2,44802.0
10045,31477,8,333760.0
10046,33493,3,107910.0
10047,33013,1,1990.0
10049,15780,7,79395.91
10051,29220,3,109110.0
10052,27636,1,14990.0
10053,19864,4,26272.0
10055,29820,5,29340.0
10056,33013,14,265303.99
10057,26196,19,768358.25
10058,29676,1,5690.0
10059,9204,4,32869.0
10060,29196,6,56280.0
10061,21588,12,283640.89
10062,10068,9,44274.0
10064,27252,1,8990.0
10067,32605,6,330904.56
10068,25524,1,0.05
10071,25284,13,620697.97
10072,29556,4,174900.0
10073,30589,2,4529.0
10076,44557,4,92640.0
10078,15396,1,21990.0
10079,31501,14,1764980.0
10080,28140,4,109460.0
10082,22740,11,811249.0
10083,13548,7,245892.0
10085,34093,9,135119.0
10086,32965,8,70992.0
10087,29556,1,599.0
10088,30012,1,4990.0
10089,13452,5,287690.0
10090,32725,3,58950.0
10092,29628,4,65040.0
10093,29916,4,103120.0
10094,33517,9,1826190.0
10095,32005,1,3990.0
10096,4428,4,45099.0
10098,32149,2,33560.0
10100,28092,5,92670.0
10102,27132,1,1990.0
10104,33061,7,653497.0
10106,35389,8,132440.0
10110,32989,3,96200.0
10111,32365,2,18980.0
10112,33949,2,15988.0
10113,7164,5,58201.0
10116,30349,1,3990.0
10117,31477,1,202163.0
10118,30108,1,17990.0
10120,21444,29,71759.07
10121,33397,4,30976.0
10122,24948,15,145335.0
10123,23580,6,99200.0
10124,19116,14,934112.4
10125,34117,4,26232.0
10127,32557,1,3390.0
10128,34669,1,15990.0
10129,32701,2,21960.0
10130,28812,1,18990.0
10131,34885,2,13380.0
10133,4177,8,517251.0
10134,16572,18,6634108.45
10135,29460,3,22137.0
10136,34333,3,213510.0
10138,16668,18,975850.3
10139,32821,2,23960.0
10140,27972,2,20980.0
10142,31045,4,104900.0
10147,33757,11,104708.7
10148,2796,4,135781.0
10150,29268,3,41910.0
10151,31141,1,14990.0
10152,29508,2,20560.0
10153,33925,8,1836870.0
10154,23148,20,1331102.0
10156,32773,1,5990.0
10157,7056,4,118509.0
10160,29940,1,19990.0
10162,29916,3,29208.0
10163,28956,6,227740.0
10164,30157,4,37920.0
10165,29484,1,13990.0
10166,28572,1,34990.0
10167,28644,1,299.0
10169,33061,2,41960.0
10170,26700,2,61960.0
10171,28380,6,42920.0
10172,35077,3,100970.0
10173,19969,2,7080.0
10174,30301,3,95050.0
10175,25860,4,83740.0
10177,43789,2,17960.0
10178,31933,1,19990.0
10179,33205,2,49360.0
10181,29892,20,500449.5
10182,30949,7,103450.0
10183,24852,20,620038.3
10184,7716,14,40417.0
10186,28788,4,165840.0
10187,39181,1,34990.0
10188,29028,1,19990.0
10189,34885,2,27980.0
10190,29892,1,11990.0
10192,28404,1,5990.0
10193,31957,5,215746.0
10195,3036,12,59091.01
10196,33037,1,17990.0
10197,27684,5,142990.0
10198,27444,1,15990.0
10200,28452,1,19990.0
10201,36301,42,536914.47
10202,28596,2,20059.0
10203,31261,1,12990.0
10207,28644,2,60980.0
10208,28908,1,3990.0
10209,31525,12,130714.0
10211,31957,1,2190.0
10212,27036,2,32980.0
10213,29460,2,29360.0
10215,28692,5,109410.0
10216,31549,1,1190.0
10218,32485,1,11990.0
10219,31693,4,85716.0
10221,26844,1,11490.0
10222,19644,17,527425.1
10223,28740,1,4990.0
10224,30325,10,1374838.0
10225,612,17,44837.0
10227,27324,2,6960.0
10228,28884,3,180592.5
10229,2292,8,250239.1
10230,29796,1,44996.0
10231,2652,2,2976.0
10233,34501,6,205440.0
10235,33805,3,123168.0
10236,31693,10,202167.0
10237,24996,2,8180.0
10238,29388,10,591897.52
10240,25308,3,15380.0
10242,29076,8,582719.0
10244,27660,5,159230.0
10248,26700,2,10480.0
10250,34477,1,6990.0
10251,28356,1,5490.0
10252,948,5,91638.0
10254,30421,1,2590.0
10257,31069,6,347740.0
10258,31381,2,18480.0
10259,30517,2,35171.67
10260,21660,9,130210.0
10261,30108,8,177480.0
10262,34333,1,19990.0
10263,30325,7,82190.0
10264,19284,5,76591.0
10266,28932,1,6990.0
10267,29244,1,8990.0
10268,21372,11,5084815.0
10269,29748,3,87669.0
10270,31525,3,37570.0
10271,25500,2,192641.0
10272,26172,1,7192.0
10273,27252,2,20160.0
10275,17748,6,104238.0
10276,29556,1,1990.0
10277,30853,3,168669.0
10279,35101,5,99371.0
10280,35077,4,64746.0
10281,28836,2,85960.0
10283,622,44,1752157.18
10284,34021,1,1490.0
10285,18084,13,315810.0
10286,20700,14,1031830.0
10289,31021,1,9790.0
10291,32749,2,43701.0
10292,30373,1,26086.68
10294,32653,2,97960.0
10295,23615,6,27039.2
10296,34333,7,172410.0
10297,26556,2,4430.0
10298,32965,6,221040.0
10300,30997,2,15960.0
10302,31117,1,49990.0
10303,34645,1,1290.0
10304,19716,9,89401.96
10305,26580,3,656.1
10309,4046,12,398597.0
10310,540,12,36940.0
10313,19884,9,156190.0
10315,28812,2,6142.0
10316,33085,4,121840.0
10317,60,34,170739.0
10318,21573,5,153980.0
10319,26028,4,46808.92
10321,25908,2,10490.0
10322,30181,5,4625.0
10323,30373,2,69960.0
10324,3953,5,26365.1
10325,35629,2,13582.0
10326,31237,1,6990.0
10327,16044,7,161760.0
10328,32557,1,22390.0
10329,29340,3,15750.0
10332,24300,4,30260.0
10333,33109,1,3585.0
10335,31189,1,1990.0
10337,32701,1,15990.0
10339,19260,39,747322.86
10340,26916,4,129960.0
10341,25068,2,1990.05
10342,252,5,100890.0
10343,33109,1,5990.0
10344,30877,1,3890.0
10346,32509,5,97230.0
10348,28836,2,13160.0
10349,27588,2,11760.0
10350,33421,5,41654.0
10351,31645,3,75850.0
10352,32557,4,46940.0
10355,28236,2,23780.0
10356,21276,15,126120.0
10358,31645,1,19990.0
10359,9879,21,138716.0
10360,33685,1,16990.0
10361,24228,12,340780.0
10362,18156,6,116625.0
10363,24876,25,1263229.8
10365,30877,4,44941.0
10366,17916,4,51960.2
10367,45469,1,1590.0
10368,29724,1,24990.0
10371,30685,10,849720.0
10372,28164,1,34990.0
10373,24900,6,486971.8
10375,31981,3,113910.0
10376,20628,11,124374.0
10377,28524,4,51940.0
10378,4068,4,19608.0
10379,28596,3,19671.0
10380,28356,1,24490.0
10381,28836,2,13568.0
10382,14316,6,116882.0
10385,32197,2,35978.0
10386,28836,3,168810.0
10387,32557,4,42160.0
10388,33445,1,27990.0
10389,32557,3,65950.0
10391,27636,2,151968.0
10393,31333,3,38910.0
10394,30277,2,71964.0
10396,20028,14,124070.4
10398,29988,4,56276.0
10399,31333,1,5990.0
10400,34069,2,73960.0
10402,29340,1,11590.0
10404,35557,3,8186.0
10406,30132,1,29990.0
10407,25836,15,162162.1
10408,32941,1,25990.0
10409,2879,2,72980.0
10410,30421,7,215110.0
10411,5471,4,59709.0
10413,34669,4,60900.0
10414,39085,1,45990.0
10416,29988,4,89520.0
10417,31573,1,1990.0
10418,30541,3,118410.0
10421,39421,1,18990.0
10422,21283,5,60950.0
10423,30277,2,10680.0
10424,29124,1,14393.0
10425,27108,1,1990.0
10426,29676,2,57960.0
10429,28284,4,68894.0
10431,36445,6,1007940.0
10434,24900,6,65220.0
10436,3132,44,347552.33
10437,29844,2,135960.0
10439,25644,11,484730.0
10440,28980,1,2490.0
10441,47629,1,3990.0
10442,50077,1,9990.0
10443,28644,13,1153510.0
10444,31093,1,14990.0
10446,28236,1,2290.0
10447,27036,2,956.4
10448,27804,1,5990.0
10449,32533,4,97840.0
10450,31693,1,18990.0
10451,31021,2,43560.0
10454,33685,1,27591.0
10456,31957,7,110950.0
10457,33757,2,21960.0
10458,29436,2,79960.0
10459,15864,2,20489.5
10460,26916,8,22496.0
10461,25164,14,640190.0
10462,21384,3,49950.0
10463,27324,11,351092.0
10464,5652,74,1999497.0
10466,29652,1,19990.0
10467,564,10,26941.0
10468,30108,1,9990.0
10471,22740,3,34178.0
10472,24972,21,950655.26
10475,27588,1,5990.0
10477,31813,1,88668.0
10479,24071,15,162224.05
10480,33085,2,71960.0
10481,33757,1,29990.0
10482,26604,4,17402.3
10483,28452,2,30480.0
10486,32029,7,285155.0
10488,29580,1,19990.0
10490,23676,35,2013717.43
10491,34861,5,77730.0
10494,30613,1,33990.0
10496,27084,1,17990.0
10497,31837,2,57160.0
10498,228,19,168807.0
10500,29220,2,8980.0
10501,6420,34,220805.5
10502,29820,1,26994.0
10503,31333,1,49990.0
10504,32725,2,25960.0
10505,32173,1,1032.0
10506,29844,2,83960.0
10507,14700,4,113502.0
10508,35677,3,15968.0
10509,26532,5,95990.0
10511,27780,1,8790.0
10512,31429,1,999.0
10513,33493,1,3590.0
10514,30205,1,9990.0
10515,29988,1,4990.0
10516,32965,3,40550.0
10517,21047,10,152880.0
10519,31357,2,71760.0
10521,30036,2,33980.0
10524,27372,1,32990.0
10525,25596,4,166280.0
10526,33517,1,23990.0
10527,24372,4,60349.0
10528,28740,1,2790.0
10529,26652,3,41570.0
10531,22596,14,106980.0
10532,29484,2,47980.0
10533,852,42,1638593.2
10534,33397,5,39630.0
10535,28836,2,18528.0
10537,49957,1,1890.0
10539,29796,1,29990.0
10540,24804,4,24560.0
10542,33973,1,8990.0
10544,35557,7,179050.0
10546,27660,1,44990.0
10547,276,4,11853.0
10548,26964,3,52751.0
10549,33925,1,34990.0
10550,33469,1,12990.0
10551,31021,4,55436.0
10552,29676,3,10570.0
10553,29724,7,166038.0
10554,31765,2,29780.0
10555,30277,3,17070.0
10556,32797,2,8580.0
10557,36061,1,7490.0
10559,17892,6,85600.0
10560,30589,2,15280.0
10561,28716,1,2507.0
10562,34549,4,51940.0
10563,30253,1,10990.0
10565,30613,1,23990.0
10567,30373,10,514080.0
10568,19716,17,526597.0
10569,26484,7,328560.0
10570,29244,1,4792.0
10572,28692,6,161429.8
10574,30421,2,82044.0
10575,18780,2,25380.0
10576,27156,2,65960.0
10578,34717,4,38940.0
10579,33637,1,12990.0
10580,30685,2,43160.0
10581,32317,2,25980.0
10582,31549,3,55950.0
10583,30565,6,287340.0
10584,20292,7,78070.0
10588,34405,2,8888.0
10589,32917,1,16990.0
10591,27324,1,21990.0
10594,31261,2,19960.0
10595,25140,6,132720.0
10596,1620,21,73452.0
10597,31669,5,95830.0
10598,2371,4,53637.0
10599,2509,3,24259.0
10600,26316,10,47140.5
10601,31885,35,5403391.0
10603,28836,8,287840.0
10604,26316,4,23936.37
10605,29628,1,12990.0
10606,29028,3,46970.0
10607,30445,3,97950.0
10608,33805,1,22490.0
10613,29892,5,108459.0
10614,31213,1,999.0
10615,13939,2,8811.33
10616,29868,4,152900.0
10617,31621,1,11990.0
10619,39253,4,227848.0
10620,43045,4,55840.0
10621,5460,26,350729.0
10622,30709,1,2990.0
10623,42109,1,499.0
10624,33541,5,429330.0
10627,31021,6,341800.0
10628,34717,2,37960.0
10629,8820,6,16020.0
10630,32173,1,3990.0
10631,29412,1,22491.0
10633,29172,2,184360.0
10634,33421,1,12990.0
10635,348,55,330194.0
10636,29460,2,11980.0
10637,10500,6,32636.0
10638,23181,7,103590.0
10640,27996,1,32290.0
10642,27060,1,799.0
10645,24468,3,38772.0
10646,20052,7,65320.0
10650,26844,2,47560.0
10651,31165,1,4990.0
10652,27324,4,56002.0
10653,28788,1,11990.0
10654,28764,4,46940.0
10656,132,57,3709455.8
10657,34597,2,27360.0
10658,1500,7,307352.0
10659,26844,2,15589.0
10660,31357,1,25990.0
10662,38389,2,37764.0
10663,29508,1,24990.0
10664,36181,8,143128.0
10665,33877,1,4390.0
10666,25524,11,5824000.9
10668,29940,11,308643.0
10669,33037,2,110760.0
10670,30661,1,39990.0
10671,34597,1,2990.0
10672,32485,12,81192.0
10673,30589,1,15990.0
10677,25764,7,606030.0
10678,33157,5,211330.0
10680,30781,3,115781.0
10682,33733,2,12280.0
10683,30541,6,141420.0
10684,31669,2,34980.0
10685,12516,1,599.0
10686,33037,2,43960.0
10688,18228,25,1973785.92
10689,34981,3,4983.0
10690,8423,2,6760.0
10691,2784,2,16498.0
10693,27972,9,204790.0
10694,31357,1,3990.0
10695,34453,1,3990.0
10698,34741,2,46980.0
10700,34501,2,60360.0
10701,22020,4,65740.0
10702,34021,19,1125500.0
10704,27780,1,6790.0
10705,27636,1,30644.0
10706,27156,1,34990.0
10707,31213,4,51940.0
10709,35821,5,946815.0
10711,25284,4,23268.0
10713,32725,1,18990.0
10715,29268,1,8990.0
10717,30157,1,6293.0
10720,28356,1,12490.0
10721,28884,8,85980.0
10722,32029,3,89910.0
10723,30685,2,15560.0
10724,36109,1,9990.0
10725,25188,11,613823.2
10726,27972,1,8990.0
10728,32941,7,92230.0
10731,23292,35,305111.51
10732,27732,2,41560.0
10733,30517,1,15990.0
10735,21684,6,52864.18
10736,27468,2,31960.0
10740,29148,1,6490.0
10741,23748,17,167013.6
10742,29484,7,41475.0
10743,30589,1,17990.0
10744,31357,1,33990.0
10745,29268,1,14490.0
10747,32821,11,277623.6
10748,30469,2,54560.0
10749,718,2,29989.0
10750,6876,8,117316.0
10751,19296,2,18380.0
10752,28236,1,903.0
10753,31885,2,9160.0
10754,24612,7,28980.0
10755,31285,3,49710.0
10758,34957,1,13990.0
10759,30805,1,27990.0
10760,2100,9,201869.0
10761,28356,1,11990.0
10763,33133,1,1890.0
10765,17076,13,504834.0
10767,17772,14,137148.1
10768,28260,2,39020.0
10770,31645,1,2590.0
10771,4572,29,187071.69
10774,29796,8,73261.0
10775,20244,14,146719.0
10776,29076,1,9495.0
10778,34741,9,115930.0
10779,44869,1,7990.0
10781,35053,2,116183.0
10782,30421,3,48350.0
10783,24876,7,155240.05
10785,31381,1,37791.0
10786,36253,1,1590.0
10787,27636,3,166110.0
10788,28236,4,300240.0
10790,34501,2,63680.0
10791,22668,22,396240.0
10792,25452,3,12570.0
10796,29508,1,59211.0
10797,31021,2,27360.0
10798,39613,2,49960.0
10800,25116,19,41234.0
10801,31453,1,1990.0
10803,28956,1,94633.0
10804,34525,5,101930.0
10805,27636,7,418230.0
10806,33661,2,15181.0
10807,24876,8,20997.1
10808,32821,1,8990.0
10810,31405,4,116240.0
10813,24156,10,589359.9
10814,28620,1,14490.0
10816,33613,3,59172.0
10817,29316,1,15990.0
10818,33421,2,52172.0
10819,22191,5,111870.0
10820,31669,1,18990.0
10821,34861,1,27591.0
10822,33325,4,159210.0
10823,34693,1,1592.0
10825,16236,6,69040.0
10826,24372,4,107612.3
10828,32557,2,177980.0
10829,34837,3,40821.5
10830,36277,2,6760.0
10831,31789,3,2451.0
10832,24828,3,19495.1
10833,29556,1,999.0
10834,34861,2,179160.0
10837,28020,2,11960.0
10838,31453,1,23391.0
10840,29148,1,3990.0
10841,27996,1,13990.0
10842,33133,2,71964.0
10843,30853,1,3990.0
10845,22548,4,77960.0
10846,27252,5,161750.0
10847,28356,2,31960.0
10849,22895,7,153210.0
10851,32893,1,204084.0
10853,30589,2,101760.0
10854,31333,3,66351.0
10855,43021,5,109337.5
10856,26988,2,22980.0
10857,19188,13,281300.0
10859,1620,7,63575.0
10861,33301,1,19990.0
10862,29004,1,12490.0
10864,23080,2,39980.0
10865,33661,6,166040.0
10866,108,130,1417217.56
10867,32029,1,29990.0
10868,30157,1,4990.0
10869,29268,3,47800.0
10870,30829,4,36654.0
10871,33325,4,27920.0
10872,34573,2,22560.0
10873,30997,3,8886.0
10874,31669,2,119960.0
10876,28956,4,58569.0
10878,31477,3,73950.0
10879,33517,7,83830.0
10880,28164,3,55410.0
10881,31525,2,98762.0
10883,30829,3,100710.0
10885,29748,17,1521510.0
10886,23063,3,88950.0
10887,28956,21,3928730.0
10888,21852,8,446570.83
10889,28572,1,21990.0
10890,30589,1,17990.0
10892,30349,3,86319.0
10894,14628,7,78706.2
10895,1116,17,89338.0
10899,27540,1,5090.0
10900,3384,25,282794.2
10901,29076,7,95104.0
10902,27804,1,14990.0
10903,30229,3,39476.0
10904,35029,9,140252.0
10906,44965,1,9790.0
10907,28836,2,7960.0
10910,31021,5,141030.0
10911,25020,2,32820.0
10912,28860,40,1993431.0
10913,34429,1,19990.0
10914,33949,3,155430.0
10916,31453,2,41982.0
10917,27348,1,34990.0
10922,29220,8,63260.0
10923,25020,4,8770.0
10924,12708,7,71603.65
10925,31621,2,29960.0
10927,34429,16,1480820.0
10928,996,46,561933.0
10929,30901,1,17990.0
10930,29004,3,99950.0
10931,27996,2,41960.0
10934,19740,6,30140.0
10935,43813,1,7590.0
10937,20076,9,110342.0
10940,33541,4,82540.0
10941,28860,7,171662.0
10942,26748,4,34960.0
10943,32821,1,7790.0
10945,25188,2,5080.0
10946,34405,1,61790.0
10947,31453,2,27960.0
10949,34093,1,3990.0
10951,25980,8,180090.0
10953,15300,42,1553760.4
10954,29508,5,159923.8
10955,27684,2,60980.0
10956,31957,2,44760.0
10957,27180,2,81960.0
10959,49861,3,40410.0
10960,28836,1,14990.0
10961,7813,24,333720.1
10962,21876,14,276214.0
10963,33829,1,650.0
10965,28668,5,117370.0
10966,30805,1,1190.0
10967,30565,2,15160.0
10969,32221,2,27960.0
10971,26076,6,22986.88
10973,32845,1,6490.0
10974,44533,2,105960.0
10975,26556,9,258075.24
10977,29964,3,159160.0
10978,27660,8,225060.0
10979,25764,4,45611.0
10981,31717,12,415814.4
10982,29532,9,176604.0
10983,34501,38,4920674.5
10984,27900,3,68910.0
10985,29868,1,6990.0
10986,28284,6,538320.0
10987,28836,9,359582.5
10988,7068,4,9969.0
10989,32461,2,49980.0
10990,35101,1,699.0
10991,31741,1,21990.0
10993,33229,14,4477708.2
10994,30108,1,17990.0
10999,26844,4,36940.0
11001,17244,4,18560.0
11002,29964,11,577581.0
11003,29388,1,6990.0
11005,26292,22,556649.5
11006,28908,4,119940.0
11009,28956,1,3490.0
11012,35077,7,124734.0
11013,29940,1,19992.0
11014,33805,7,318710.0
11015,18420,10,185581.0
11016,28884,10,898380.0
11018,26052,2,156338.3
11020,31405,6,114980.0
11022,28428,1,9990.0
11023,44989,1,4990.0
11025,42445,1,6990.0
11026,27060,1,33091.0
11027,34429,1,16990.0
11028,32965,2,13084.0
11030,27660,1,1032.0
11031,32821,6,31500.0
11032,30805,1,329.0
11033,21564,12,147397.0
11035,34021,5,123870.0
11036,28860,2,27880.0
11037,31885,2,9078.0
11039,31909,1,44991.0
11040,16980,8,231210.1
11041,26892,2,37764.0
11042,31021,1,17755.65
11043,32077,1,18990.0
11046,28356,2,33960.0
11047,2940,9,970750.0
11048,27708,2,31960.0
11049,21228,5,127800.0
11051,30253,2,29182.0
11052,34573,3,91770.0
11055,27132,1,6990.0
11057,30949,1,29990.0
11062,31237,1,2700.0
11063,34333,8,1022385.5
11064,28164,11,208470.0
11065,5397,9,87337.0
11068,29772,1,9990.0
11069,32221,10,1161800.0
11070,31453,3,50950.0
11071,26412,3,55270.0
11072,23148,7,145157.0
11073,28836,10,585000.0
11074,28524,6,128265.0
11075,29340,2,54360.0
11077,35005,3,9414.0
11079,32701,2,29978.0
11080,29484,1,16990.0
11081,31717,4,36540.5
11082,22068,3,38950.0
11083,23028,2,9280.0
11086,5847,26,366901.16
11087,27492,1,359.2
11088,8124,12,151020.92
11090,27732,1,1592.0
11091,31045,1,27201.0
11092,31381,4,39736.0
11093,34621,9,187442.52
11095,30157,1,9990.0
11097,14580,10,145880.0
11099,31501,12,478821.0
11101,25116,6,472336.1
11103,33541,3,44310.0
11104,14244,16,460573.6
11105,27660,6,45768.0
11106,39853,2,24960.0
11108,43261,3,24268.0
11109,34213,8,546496.0
11111,31477,1,8990.0
11113,30925,1,1290.0
11114,28644,1,29990.0
11115,29484,2,87960.0
11117,39373,2,57960.0
11118,29004,14,237698.0
11119,28476,7,148042.0
11120,27732,9,133970.0
11121,21084,10,1219037.0
11122,31381,2,25960.0
11123,42781,1,2590.0
11124,26220,2,12280.0
11125,28812,3,7164.0
11127,32245,14,594216.0
11128,11964,49,1206959.4
11129,29844,7,92230.0
11131,16764,11,185270.0
11132,33901,3,24537.0
11133,28668,4,204030.0
11134,9972,4,63700.0
11136,26772,1,79990.0
11140,29676,1,14990.0
11141,33757,5,7975.0
11143,29004,3,41970.0
11144,33709,6,55258.0
11145,20028,14,126305.0
11147,28812,1,1240.0
11148,27684,2,19980.0
11149,4668,19,44868.68
11150,45517,14,267368.0
11151,27300,1,12792.0
11152,31957,2,55980.0
11153,25140,3,6960.05
11154,25812,4,42000.0
11155,28740,2,46712.0
11160,19788,5,101130.0
11161,32821,12,636800.0
11163,27492,4,223840.0
11164,31357,1,2490.0
11165,23412,9,108470.0
11166,28860,2,13680.0
11167,28692,1,1352.0
11168,31621,1,17990.0
11170,29676,4,46240.0
11171,16188,23,440544.6
11172,27012,20,480236.0
11173,26172,8,253405.1
11175,32749,1,17990.0
11176,34405,4,39771.0
11177,35629,1,3790.0
11178,34861,2,47960.0
11179,27828,5,18774.0
11180,16596,7,111110.0
11183,28212,2,46181.0
11185,29652,3,55750.0
11186,31717,1,58498.0
11187,30060,4,119440.0
11189,30469,3,18600.0
11190,2316,8,28633.0
11191,28740,1,6990.0
11192,13908,14,540720.0
11193,28332,1,19990.0
11194,22428,2,8980.0
11195,30229,2,60960.0
11196,28356,1,699.0
11198,33229,7,22309.0
11199,27828,2,29960.0
11200,32077,3,129665.75
11202,21228,6,72317.0
11203,26868,1,19990.0
11206,28068,5,198730.0
11207,31021,7,234540.0
11209,27420,1,44991.0
11210,30781,1,3990.0
11211,28476,2,43960.0
11212,33181,5,282250.0
11213,30277,6,221618.0
11214,27252,1,15590.0
11215,29652,6,104848.0
11218,21180,7,30311.49
11221,17724,10,251790.0
11222,24588,21,337849.2
11223,31861,6,42936.0
11224,8340,4,81869.0
11225,16746,3,26550.0
11227,31381,2,32360.0
11229,32557,1,15990.0
11230,31597,1,29990.0
